序号,一级子文件夹,province,相对路径,文件名,year,topic,topic_name,topic_main_dimension,topic_secondary_code,topic_secondary_name,topic_match_strength,char_len,sentence_count,A1_cnt,A1_idx,A1_share,A2_cnt,A2_idx,A2_share,A3_cnt,A3_idx,A3_share,B1_cnt,B1_idx,B1_share,B2_cnt,B2_idx,B2_share,B3_cnt,B3_idx,B3_share,C1_cnt,C1_idx,C1_share,C2_cnt,C2_idx,C2_share,C3_cnt,C3_idx,C3_share,D1_cnt,D1_idx,D1_share,D2_cnt,D2_idx,D2_share,D3_cnt,D3_idx,D3_share,A_cnt,A_idx,z_A_idx,A_share,B_cnt,B_idx,z_B_idx,B_share,C_cnt,C_idx,z_C_idx,C_share,D_cnt,D_idx,z_D_idx,D_share,topic_0_share,topic_1_share,topic_2_share,topic_3_share,topic_4_share,topic_5_share,topic_6_share,topic_7_share,topic_8_share,topic_9_share,topic_10_share,topic_11_share,topic_12_share,topic_13_share,topic_14_share,topic_15_share,topic_16_share,topic_17_share,topic_18_share,topic_19_share,topic_20_share,topic_21_share,topic_22_share,topic_23_share,ppp_governance_capacity_index,ppp_norm_risk_index,text_observed,text_missing
895,广东 56,广东,广东 56\2018（9）\潮州市人民政府办公室关于成立潮州市政府和社...(FBM-CLI.14.6010274).txt,潮州市人民政府办公室关于成立潮州市政府和社...(FBM-CLI.14.6010274).txt,2018.0,3,3_局长_主任_领导小组_局局长,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.25,145,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,0,0.0,-1.5572538546527988,1.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0750292494999767,-1.1630029605250007,1,0
896,广东 56,广东,广东 56\2018（9）\珠海市发展和改革局关于推介黑龙江省政府和社...(FBM-CLI.14.5846831).txt,珠海市发展和改革局关于推介黑龙江省政府和社...(FBM-CLI.14.5846831).txt,2018.0,15,15_改革 委员会_国家 发展_云南省_陕西省政府,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.0,346,3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,0,0.0,-1.5572538546527988,1.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0750292494999767,-1.1630029605250007,1,0
897,广东 56,广东,广东 56\2018（9）\盐田区发展和改革局关于印发《盐田区政府和社...(FBM-CLI.12.7824660).txt,盐田区发展和改革局关于印发《盐田区政府和社...(FBM-CLI.12.7824660).txt,2018.0,15,15_改革 委员会_国家 发展_云南省_陕西省政府,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.0,153,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,196.078431372549,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,3,196.078431372549,0.290647123075475,1.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4590622569238854,-0.5470359679489093,1,0
898,广东 56,广东,广东 56\2019（1）\广东省财政厅转发财政部关于推进政府和社会资...(FBM-CLI.14.1521702).txt,广东省财政厅转发财政部关于推进政府和社会资...(FBM-CLI.14.1521702).txt,2019.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.25,909,9,0,0.0,0.0,1,11.001100110011,0.0,0,0.0,0.0,3,33.00330033003301,0.0,8,88.008800880088,0.0,8,88.008800880088,1.0,0,0.0,0.0,2,22.002200220022,0.0,13,143.01430143014304,0.0,3,33.00330033003301,0.0,0,0.0,0.0,6,66.00660066006601,0.0,1,11.001100110011,-0.3842565580057134,0.0,19,209.020902090209,2.608416817594045,1.0,15,165.01650165016505,-0.0020896654755384,0.0,9,99.00990099009904,1.9262386544432413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7406901980375977,1.510855268853916,1,0
899,广东 56,广东,广东 56\2020（7）\中山市人民政府关于印发中山市政府和社会资本...(FBM-CLI.12.1670302).txt,中山市人民政府关于印发中山市政府和社会资本...(FBM-CLI.12.1670302).txt,2020.0,23,23_风险_运用_承担_推广 运用,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.25,9106,209,4,4.392708104546453,0.0,0,0.0,0.0,15,16.472655392049198,0.0,10,10.981770261366131,0.0,13,14.276301339775973,0.0,62,68.08697562047001,0.0,28,30.748956731825167,0.0,68,74.6760377772897,0.0,132,144.95936745003294,1.0,2,2.1963540522732266,0.0,22,24.15989457500549,0.0,39,42.82890401932792,0.0,19,20.86536349659565,-0.1891798770296246,0.0,85,93.34504722161212,0.5749195111596745,0.0,228,250.3843619591478,0.8024422324353155,1.0,63,69.18515264660664,1.0852120737045587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3960606221884551,0.8208579390998496,1,0
900,广东 56,广东,广东 56\2020（7）\中山市人民政府关于印发中山市政府和社会资本...(FBM-CLI.12.5602829).txt,中山市人民政府关于印发中山市政府和社会资本...(FBM-CLI.12.5602829).txt,2020.0,23,23_风险_运用_承担_推广 运用,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.25,9099,209,4,4.396087482140895,0.0,0,0.0,0.0,15,16.485328058028355,0.0,10,10.990218705352238,0.0,13,14.287284316957908,0.0,62,68.13935597318387,0.0,28,30.772612374986263,0.0,68,74.73348719639522,0.0,132,145.0708869106495,1.0,2,2.1980437410704474,0.0,22,24.17848115177492,0.0,39,42.861852950873725,0.0,19,20.88141554016925,-0.1888624301752066,0.0,85,93.416858995494,0.5761819098592561,0.0,228,250.57698648203092,0.8042575827605837,1.0,63,69.23837784371909,1.0867129683649623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.397192354148211,0.8223841536616007,1,0
901,广东 56,广东,广东 56\2020（7）\佛山市财政局转发财政部关于《印发政府和社会...(FBM-CLI.14.6327458).txt,佛山市财政局转发财政部关于《印发政府和社会...(FBM-CLI.14.6327458).txt,2020.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.125,132,1,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,0,0.0,-1.5572538546527988,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0750292494999767,-1.1630029605250007,1,0
902,广东 56,广东,广东 56\2020（7）\广东省财政厅转发财政部关于印发《政府和社会...(FBM-CLI.14.1595411).txt,广东省财政厅转发财政部关于印发《政府和社会...(FBM-CLI.14.1595411).txt,2020.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.875,1079,16,1,9.267840593141798,0.0,0,0.0,0.0,7,64.87488415199259,0.0,0,0.0,0.0,0,0.0,0.0,2,18.5356811862836,1.0,0,0.0,0.0,6,55.60704355885079,0.0,19,176.08897126969416,0.0,0,0.0,0.0,0,0.0,0.0,10,92.67840593141796,0.0,8,74.14272474513439,0.86443866459039,0.0,2,18.5356811862836,-0.7401746759696177,1.0,25,231.6960148285449,0.6263177362680068,0.0,10,92.67840593141796,1.747697143251303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501939082962597,0.5446134011832308,1,0
903,广东 56,广东,广东 56\2020（7）\深圳市罗湖区人民政府办公室关于印发《深圳市...(FBM-CLI.12.7820016).txt,深圳市罗湖区人民政府办公室关于印发《深圳市...(FBM-CLI.12.7820016).txt,2020.0,14,14_行业_行业 主管部门_物有所值_采购,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.875,4707,71,3,6.373486297004461,0.0,1,2.1244954323348204,0.0,9,19.120458891013385,0.0,1,2.1244954323348204,1.0,11,23.369449755683025,0.0,64,135.9677076694285,0.0,7,14.871468026343743,0.0,26,55.23688124070533,0.0,95,201.827066071808,0.0,0,0.0,0.0,7,14.871468026343743,0.0,10,21.244954323348203,0.0,13,27.618440620352665,-0.0556303335868081,0.0,76,161.46165285744635,1.7723598433817147,1.0,128,271.935415338857,1.0055457167536537,0.0,17,36.116422349691945,0.1527086087741585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074250755161868,0.976871389636509,1,0
904,广东 56,广东,广东 56\2020（7）\深圳市财政局转发《财政部关于印发＜政府会计...(FBM-CLI.14.8790581).txt,深圳市财政局转发《财政部关于印发＜政府会计...(FBM-CLI.14.8790581).txt,2020.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.125,334,4,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,149.7005988023952,0.0,2,59.880239520958085,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,7,209.5808383233533,0.4178977892064642,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4166453682135557,-0.5046190792385796,1,0
905,广东 56,广东,广东 56\2020（7）\福田区人民政府办公室关于印发《福田区政府与...(FBM-CLI.12.7813743).txt,福田区人民政府办公室关于印发《福田区政府与...(FBM-CLI.12.7813743).txt,2020.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,1.0,11139,234,5,4.488733279468534,0.0,0,0.0,0.0,21,18.852679773767843,0.0,5,4.488733279468534,1.0,25,22.44366639734267,0.0,106,95.16114552473292,0.0,76,68.22874584792172,0.0,93,83.49043899811474,0.0,208,186.731304425891,0.0,2,1.7954933117874137,0.0,38,34.11437292396086,0.0,21,18.852679773767843,0.0,26,23.341413053236376,-0.1402132679162981,0.0,136,122.09354520154412,1.0802971742219778,1.0,377,338.4504892719275,1.6324033945420595,0.0,61,54.76254600951612,0.6785097134488369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574957669492465,1.1304034274042916,1,0
906,广东 56,广东,广东 56\2022（5）\佛山市财政局转发财政部关于进一步推动政府和...(FBM-CLI.12.6448983).txt,佛山市财政局转发财政部关于进一步推动政府和...(FBM-CLI.12.6448983).txt,2022.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.125,148,1,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,0,0.0,-1.5572538546527988,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0750292494999767,-1.1630029605250007,1,0
907,广东 56,广东,广东 56\2022（5）\广东省财政厅转发财政部关于进一步推动政府和...(FBM-CLI.12.5688342).txt,广东省财政厅转发财政部关于进一步推动政府和...(FBM-CLI.12.5688342).txt,2022.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.625,1504,22,2,13.297872340425531,0.0,0,0.0,0.0,3,19.94680851063829,0.0,7,46.54255319148936,0.0,3,19.94680851063829,0.0,10,66.48936170212767,1.0,2,13.297872340425531,0.0,10,66.48936170212767,0.0,14,93.08510638297872,0.0,0,0.0,0.0,0,0.0,0.0,19,126.32978723404254,0.0,5,33.244680851063826,0.0556347682832348,0.0,20,132.97872340425533,1.2716506816623665,1.0,26,172.87234042553192,0.07194607650923,0.0,19,126.32978723404254,2.696630754630971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4664105088182771,1.3467425042675223,1,0
908,广东 56,广东,广东 56\2022（5）\深圳市发展和改革委员会关于印发《深圳市政府...(FBM-CLI.12.5131767).txt,深圳市发展和改革委员会关于印发《深圳市政府...(FBM-CLI.12.5131767).txt,2022.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,1.0,9106,150,11,12.079947287502746,0.0,1,1.0981770261366133,0.0,21,23.06171754886888,0.0,13,14.276301339775973,1.0,25,27.45442565341533,0.0,111,121.89764990116406,0.0,19,20.86536349659565,0.0,67,73.57786075115308,0.0,187,205.3591038875467,0.0,6,6.589062156819679,0.0,16,17.570832418185812,0.0,17,18.669009444322423,0.0,33,36.23984186250824,0.1148673785860159,0.0,149,163.62837689435537,1.810449274385671,1.0,273,299.8023281352954,1.2681717233079697,0.0,39,42.82890401932792,0.3419935422752594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064496125426552,1.1402048466563,1,0
909,广东 56,广东,广东 56\2022（5）\深圳市龙岗区人民政府办公室关于印发《龙岗区...(FBM-CLI.12.7805758).txt,深圳市龙岗区人民政府办公室关于印发《龙岗区...(FBM-CLI.12.7805758).txt,2022.0,16,16_运营 移交_移交_特许_经营,项目识别与前端规范准入,B1,项目识别、筛选与入库,1.0,4348,74,5,11.499540018399264,0.0,1,2.2999080036798527,0.0,5,11.499540018399264,0.0,1,2.2999080036798527,1.0,11,25.298988040478378,0.0,55,126.49494020239192,0.0,20,45.998160073597056,0.0,22,50.59797608095676,0.0,81,186.29254829806808,0.0,0,0.0,0.0,7,16.09935602575897,0.0,11,25.298988040478378,0.0,11,25.29898804047838,-0.1015000648815605,0.0,67,154.09383624655015,1.6428389917780737,1.0,123,282.8886844526219,1.1087725559473534,0.0,18,41.39834406623734,0.3016532540008079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833704942812889,1.017754933908745,1,0
910,广东 56,广东,广东 56\2022（5）\福田区人民政府办公室关于印发《福田区政府和...(FBM-CLI.12.7811987).txt,福田区人民政府办公室关于印发《福田区政府和...(FBM-CLI.12.7811987).txt,2022.0,11,11_绩效_综合信息 平台_综合信息_整改,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.625,6994,148,3,4.289390906491279,0.0,1,1.4297969688304262,0.0,18,25.73634543894767,0.0,0,0.0,0.0,7,10.008578781812982,0.0,61,87.217615098656,1.0,7,10.008578781812982,0.0,24,34.31512725193023,0.0,235,336.0022876751501,0.0,0,0.0,0.0,2,2.8595939376608523,0.0,26,37.17472118959108,0.0,22,31.45553331426937,0.0202524037238017,0.0,68,97.22619388046898,0.6431472436076217,1.0,266,380.3259937088933,2.0270505010609217,0.0,28,40.03431512725193,0.2631890704519188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968167161307816,0.977795605040154,1,0
911,广东 56,广东,广东 56\2023（1）\中山市人民政府关于修订《中山市政府和社会资...(FBM-CLI.12.7131381).txt,中山市人民政府关于修订《中山市政府和社会资...(FBM-CLI.12.7131381).txt,2023.0,18,18_批复_工程_高速公路_公里,项目识别与前端规范准入,B3,实施方案设计与审批程序,0.0,725,8,0,0.0,0.0,0,0.0,0.0,1,13.79310344827586,0.0,0,0.0,0.0,0,0.0,0.0,3,41.37931034482759,1.0,0,0.0,0.0,0,0.0,0.0,3,41.37931034482759,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,13.79310344827586,-0.3290416146128193,0.0,3,41.37931034482759,-0.3386003075255464,1.0,3,41.37931034482759,-1.167283027628763,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6116416499223761,-0.7905399688172201,1,0
912,广东 56,广东,广东 56\2024（4）\广东省财政厅关于废止政府和社会资本合作(PPP)有...(FBM-CLI.12.7378373).txt,广东省财政厅关于废止政府和社会资本合作(PPP)有...(FBM-CLI.12.7378373).txt,2024.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.875,1468,4,4,27.24795640326976,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,1,6.811989100817439,0.0,2,13.623978201634875,0.0,0,0.0,0.0,1,6.811989100817439,0.0,12,81.74386920980926,0.0,1,6.811989100817439,0.0,0,0.0,0.0,0,0.0,0.0,4,27.24795640326976,-0.0629570673316562,1.0,3,20.435967302452315,-0.7067690296221295,0.0,13,88.5558583106267,-0.7226773231583534,0.0,1,6.811989100817439,-0.6736456327416294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4974678067040464,-0.7010306618407042,1,0
913,广东 56,广东,广东 56\2024（4）\广州市财政局关于废止政府和社会资本合作(PPP)有...(FBM-CLI.12.7562488).txt,广州市财政局关于废止政府和社会资本合作(PPP)有...(FBM-CLI.12.7562488).txt,2024.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.75,2373,5,10,42.14075010535188,0.0,0,0.0,0.0,2,8.428150021070376,1.0,0,0.0,0.0,3,12.642225031605564,0.0,2,8.428150021070376,0.0,2,8.428150021070376,0.0,1,4.214075010535188,0.0,13,54.78297513695744,0.0,1,4.214075010535188,0.0,0,0.0,0.0,0,0.0,0.0,12,50.56890012642225,0.3982402994103818,1.0,5,21.070375052675946,-0.6956166032776144,0.0,16,67.42520016856301,-0.9218188787462368,0.0,1,4.214075010535188,-0.7469040817062009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4063983942044897,-0.7881131879100174,1,0
914,广东 56,广东,广东 56\2024（4）\深圳市律师协会律师办理政府与社会资本合作项...(FBM-CLI.12.7834546).txt,深圳市律师协会律师办理政府与社会资本合作项...(FBM-CLI.12.7834546).txt,2024.0,4,4_废止_财政厅 财政部_财金_文件目录,数字治理接口与数据协同,A3,信息公开与透明协同,0.0,133,1,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,1.0,0,0.0,-1.0660184556248518,0.0,0,0.0,-1.5572538546527988,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0750292494999767,-1.1630029605250007,1,0
915,广东 56,广东,广东 56\2024（4）\深圳市龙岗区人民政府办公室关于废止《龙岗区...(FBM-CLI.12.8045906).txt,深圳市龙岗区人民政府办公室关于废止《龙岗区...(FBM-CLI.12.8045906).txt,2024.0,15,15_改革 委员会_国家 发展_云南省_陕西省政府,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.125,230,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,217.3913043478261,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,0,0.0,-1.0660184556248518,0.0,5,217.3913043478261,0.4915059250024615,1.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3921093229482233,-0.4800830339732472,1,0
916,山西省（37）,山西,山西省（37）\2015年（5）\山西省财政厅、山西省商务厅关于印发《山西省...(FBM-CLI.12.1159946).txt,山西省财政厅、山西省商务厅关于印发《山西省...(FBM-CLI.12.1159946).txt,2015.0,6,6_奖励_普惠_奖代补_普惠 金融,数字治理接口与数据协同,A3,信息公开与透明协同,0.25,4709,88,60,127.41558717349756,0.0,0,0.0,0.0,3,6.370779358674878,1.0,1,2.1235931195582927,0.0,3,6.370779358674878,0.0,13,27.60671055425781,0.0,0,0.0,0.0,9,19.112338076024635,0.0,62,131.66277341261414,0.0,0,0.0,0.0,0,0.0,0.0,10,21.235931195582925,0.0,63,133.78636653217242,2.0439574208480336,1.0,17,36.101083032490976,-0.4313877006645673,0.0,71,150.77511148863877,-0.1363047273743788,0.0,10,21.235931195582925,-0.2669056139819981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920883309363625,-0.2781993473403147,1,0
917,山西省（37）,山西,山西省（37）\2015年（5）\政协大同市委员会关于在我市大力推广政府和社...(FBM-CLI.14.2668550).txt,政协大同市委员会关于在我市大力推广政府和社...(FBM-CLI.14.2668550).txt,2015.0,8,8_运用_推广 运用_运用 政府_领导小组,项目识别与前端规范准入,B1,项目识别、筛选与入库,0.0,986,16,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,2,20.28397565922921,0.0,0,0.0,0.0,0,0.0,0.0,2,20.28397565922921,0.0,5,50.70993914807302,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.6018154382222797,0.0,2,20.28397565922921,-0.7094409320467608,1.0,7,70.99391480730223,-0.8881862592684237,0.0,0,0.0,-0.8657365712973513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7331475431791548,-0.8211212542041787,1,0
918,山西省（37）,山西,山西省（37）\2015年（5）\晋城市人民政府关于开展政府和社会资本合作工...(FBM-CLI.14.1094279).txt,晋城市人民政府关于开展政府和社会资本合作工...(FBM-CLI.14.1094279).txt,2015.0,23,23_风险_运用_承担_推广 运用,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,1.0,3460,59,0,0.0,0.0,0,0.0,0.0,7,20.23121387283237,0.0,7,20.23121387283237,0.0,3,8.670520231213873,0.0,17,49.13294797687861,0.0,2,5.780346820809249,0.0,16,46.24277456647399,0.0,46,132.9479768786127,1.0,1,2.8901734104046244,0.0,5,14.45086705202312,0.0,6,17.341040462427745,0.0,7,20.23121387283237,-0.2017208848066694,0.0,27,78.03468208092485,0.3057744392734046,0.0,64,184.971098265896,0.185968339366012,1.0,12,34.68208092485549,0.1122616869678504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0966739646109157,0.201334821869089,1,0
919,山西省（37）,山西,山西省（37）\2015年（5）\晋城市人民政府关于推进政府和社会资本合作投...(FBM-CLI.14.1127658).txt,晋城市人民政府关于推进政府和社会资本合作投...(FBM-CLI.14.1127658).txt,2015.0,23,23_风险_运用_承担_推广 运用,采购交易、合同安排与执行绩效,C3,项目执行、绩效评价与运营维护,0.5,6812,118,3,4.403992953611274,0.0,0,0.0,0.0,4,5.871990604815032,0.0,4,5.871990604815032,0.0,13,19.083969465648853,0.0,26,38.167938931297705,0.0,10,14.67997651203758,0.0,14,20.55196711685261,0.0,109,160.01174398120963,1.0,0,0.0,0.0,9,13.211978860833824,0.0,23,33.76394597768643,0.0,7,10.275983558426306,-0.3985965370452374,0.0,43,63.12389900176159,0.0436537290979824,0.0,133,195.2436876100998,0.2827802516200846,1.0,32,46.97592483852026,0.4589351740921957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0240541854423901,0.2617897182700876,1,0
